listing_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,color,doors
BMW102324,2 Series,2005,5498.49,Automatic,231156,Diesel,30,45.4,2,Silver,3
BMW102325, i3 ,2007,10985.67,Automatic,196772,Petrol,205,32.2,3,Green,5
BMW102326,3 Series,2016,35065.3,Automatic,93844,Diesel,20,42.5,3,Grey,5
BMW102327,X3,2009,15016.11,Semi-Auto,171660,Hybrid,125,35.8,2.5,Red,5
BMW102328,X4,2005,1989.23,Automatic,229437,Diesel,30,40.9,2,Grey,4
BMW102329,6 Series,2018,32406.08,Semi-Auto,86281,Diesel,235,29,2,Silver,5
BMW102330,X3,2016,28571.81,Automatic,77075,Petrol,145,34.9,2,Red,5
BMW102331,3 Series,2022,35989.07,Semi-Auto,16478,Diesel,235,,1.6,Green,4
BMW102332,2 Series,2017,29648.87,Semi-Auto,81982,Petrol,145,25.4,3.5,Grey,5
BMW102333,i3,2023,41204.31,Semi-Auto,17848,Diesel,125,,1.5,,5
BMW102334,X6,2022,71258.66,Semi-Auto,18994,Petrol,20,34.8,3.5,Black,4
BMW102335,i3,2009,15524.1,Automatic,174464,  Diesel  ,150,,3,White,3
BMW102336,M5,2005,16915.45,Automatic,235789,Petrol,125,41.9,2,Green,3
BMW102337,X4,2007,13321.6,Semi-Auto,202955,Hybrid,150,40.2,2,Green,2
BMW102338,X3,2009,11668.7,Manual,183417,Diesel,150,53,1.6,Green,5
BMW102339,X1,2019,33440.87,Semi-Auto,61794,Diesel,0,41.5,3,Green,4
BMW102340,5 Series,2008,10217.59,Automatic,186098,Diesel,125,52,2,Black,5
BMW102341,3 Series,2016,23627.51,Semi-Auto,93301,Diesel,235,46.1,2.5,Blue,4
BMW102342,3 Series,2011,20092.96,Automatic,140637,Petrol,30,33.4,2.5,Blue,2
BMW102343,X6,2008,22295.87,Manual,190344,Hybrid,145,43.3,2,Silver,2
BMW102344,X1,2006,1500,AUTOMATIC,221283,Petrol,0,44.2,1.5,Green,4
BMW102345, X1 ,2020,37051.5,Semi-Auto,36275,Petrol,150,29.6,2,Silver,5
BMW102346,7 Series,2015,42775.7,Automatic,99400,Petrol,20,44.1,2,Blue,5
BMW102347,2 Series,2018,29305.4,Automatic,67358,Petrol,205,45.4,2,Black,4
BMW102348,5 Series,2020,33177.36,Semi-Auto,55232,Petrol,150,34.1,2,Green,4
BMW102349,M4,2006,15071.61,Manual,235478,Diesel,30,51.2,2,Red,5
BMW102350,4 Series,2008,12083.97,Manual,195701,Diesel,0,31.4,2,Green,3
BMW102351,X3,2015,31563.4,Semi-Auto,113507,Petrol,125,34.3,3,White,5
BMW102352,M5,2010,36417.42,Automatic,168091,Electric,205,37.4,1.5,Black,4
BMW102353,2 Series,2023,49198.15,Automatic,9183,Petrol,145,38.6,3.5,Blue,4
BMW102354,3 Series,2014,26796.98,Manual,121447,Petrol,125,25,4.4,Grey,3
BMW102355, X1 ,2007,4408.42,Manual,196539,Petrol,20,29.1,2,Green,5
BMW102356,X3,2011,17454.55,Automatic,,Petrol,205,43.4,1.5,Black,4
BMW102357,X3,2021,38914.94,Semi-Auto,23129,Diesel,125,36.6,2,Silver,5
BMW102358,X2,2022,45008.75,Manual,15363,Diesel,30,20.1,,White,5
BMW102359,1 Series,2012,20311.89,Automatic,141378,Hybrid,145,15.7,2,Red,5
BMW102360,5 Series,2010,21485.01,Automatic,151131,Diesel,150,26.5,3.5,Red,4
BMW102361,X1,2011,9910.87,Semi-Auto,151339,Hybrid,205,43.5,2,Grey,5
BMW102362,5 Series,2005,4269.6,Manual,219338,Diesel,150,42.1,1.5,White,5
BMW102363,X1,2020,32467.91,Manual,63657,Diesel,125,35.3,2,Black,4
BMW102364,3 Series,2022,35817.22,Automatic,13100,Petrol,,38.1,2,Silver,3
BMW102365,X1,2011,15021.5,Manual,156462,Hybrid,235,36.3,2,Silver,4
BMW102366,X1,2016,24233.32,Manual,101916,Petrol,235,36.8,2,Green,5
BMW102367,7 Series,2015,55009.78,Automatic,115668,DIESEL,20,34.9,4.4,Blue,3
BMW102368,1 Series,2018,34485.39,Automatic,69386,Petrol,145,30.3,2.5,White,3
BMW102369,5 Series,2007,11486.42,Manual,208594,Petrol,145,35.5,3,Grey,5
BMW102370,X1,2018,34907.81,manual,72307,Petrol,205,38.3,3,Black,3
BMW102371,1 Series,2014,17936.81,AUTOMATIC,129781,Diesel,0,46.6,1.5,Blue,4
BMW102372,6 Series,2016,28802.44,Automatic,81808,  Petrol  ,125,26.4,2,Black,5
BMW102373,X2,2009,12049.89,Automatic,185638,Hybrid,125,37.4,2,Black,4
BMW102374,1 Series,2006,4929.87,Semi-Auto,218105,Hybrid,150,16.5,2,White,5
BMW102375,X4,2010,23368.09,Manual,153039,Petrol,150,27.3,4.4,Silver,4
BMW102376,5 Series,2006,8858.01,Automatic,206881,Hybrid,0,39,2,Grey,5
BMW102377, X5 ,2019,52772.91,Automatic,66087,Petrol,145,38.2,2,Red,4
BMW102378,5 Series,2016,28398.22,Manual,103472,Petrol,20,36.9,3,Grey,4
BMW102379,4 Series,2013,24154.91,Automatic,132094,Hybrid,20,22.7,3,Green,2
BMW102380,3 Series,2013,24508.83,Manual,140283,Petrol,150,46.5,2.5,,5
BMW102381,2 Series,2006,5907.42,Automatic,211316,Petrol,205,35.6,2,Silver,5
BMW102382,X3,2008,7802.49,Manual,203435,Diesel,20,33.8,2,Grey,3
BMW102383,3 Series,2011,18605.28,Automatic,160507,Petrol,125,31.2,2,Green,4
BMW102384,7 Series,2011,28621.69,Manual,145779,Petrol,125,35,1.5,White,4
BMW102385,2 Series,2006,11824.36,Automatic,209736,Hybrid,150,29.6,3.5,Blue,5
BMW102386,X1,2023,40570.03,Automatic,6232,Petrol,150,50.3,1.5,Black,5
BMW102387,5 Series,2017,32787.63,Semi-Auto,67397,Petrol,145,31,2,Silver,3
BMW102388,1 Series,2019,30829.79,Semi-Auto,79167,Diesel,150,31,3,White,5
BMW102389,1 Series,2020,32853.61,Manual,45370,Diesel,145,40.1,2,Silver,4
BMW102390,3 Series,2013,18884.16,Manual,,Diesel,125,30.3,2,Green,5
BMW102391,M3,2011,40990.2,Semi-Auto,158229,Petrol,125,41.3,4.4,Red,2
BMW102392,X1,2012,22339.86,Automatic,148904,Petrol,0,25.7,2.5,White,4
BMW102393,X5,2015,50034.68,Semi-Auto,107435,Hybrid,145,30.4,3,Silver,4
BMW102394,X1,2023,45024.14,Automatic,18574,Petrol,0,34.9,2.5,Blue,5
BMW102395,5 Series,2021,34797,Semi-Auto,31785,Petrol,125,35.2,1.6,Black,5
BMW102396,7 Series,2009,32466.64,Automatic,187571,  Hybrid  ,0,28.7,3.5,Blue,4
BMW102397,M4,2020,54170.99,Manual,30086,Hybrid,145,30.6,2,Silver,3
BMW102398,3 Series,2012,17585.05,Automatic,146394,diesel,145,50.5,1.6,Grey,5
BMW102399,1 Series,2020,35041.1,Automatic,27153,Diesel,0,33.7,2,Blue,5
BMW102400,5 Series,2008,13040.51,Semi-Auto,187695,  Diesel  ,145,35,3,Red,4
BMW102401,X3,2009,18547.02,Manual,185324,Diesel,20,30.7,3,Blue,4
BMW102402,3 Series,2013,19444.44,Automatic,128018,Diesel,125,31.6,2.5,Black,5
BMW102403,3 Series,2020,36189.53,Automatic,33901,diesel,150,42.1,2,Blue,5
BMW102404,4 Series,2007,10601.25,Automatic,184154,Diesel,125,15,3,Black,4
BMW102405, 1 Series ,2018,30841.49,Manual,83113,petrol,20,36.1,2.5,Black,4
BMW102406,X3,2021,36615.59,Automatic,41043,Diesel,125,52.1,2.5,White,4
BMW102407,3 Series,2012,23773.24,Manual,151198,Petrol,145,30.8,3,Red,4
BMW102408,X2,2020,32204.86,Automatic,46967,Petrol,145,28.1,2,Silver,5
BMW102409, 3 Series ,2013,14758.12,Automatic,141027,Diesel,150,42.7,1.5,,5
BMW102410,X5,2005,16092.11,Manual,229801,Diesel,145,38.5,2.5,Black,4
BMW102411,M5,2017,49383.28,Automatic,70154,Petrol,205,51.8,2,Blue,3
BMW102412,4 Series,2016,23454.33,Semi-Auto,96096,Petrol,145,35.8,1.5,Green,4
BMW102413,i3,2010,17379.81,Semi-Auto,160506,Diesel,145,31.8,2,Green,4
BMW102414,X1,2019,29283.54,Semi-Auto,48655,Petrol,0,51.5,1.6,Blue,4
BMW102415,4 Series,2019,33536.64,Manual,70400,Diesel,125,46.4,2,Blue,4
BMW102416,X2,2017,28940.99,Semi-Auto,76683,Petrol,205,,1.5,Grey,3
BMW102417,Z4,2014,19970.96,Semi-Auto,,Hybrid,125,29.4,2,Silver,5
BMW102418,5 Series,2009,7703.48,Semi-Auto,190901,Petrol,205,51.9,1.5,Silver,5
BMW102419,M3,2017,55587.69,Automatic,83651,Diesel,,31.7,2.5,Grey,3
BMW102420,X5,2010,38926.07,Automatic,,Diesel,150,37.8,3.5,White,5
BMW102421,1 Series,2009,20128.65,Semi-Auto,174796,Diesel,145,37.7,4.4,Silver,4
BMW102422,X1,2008,8679.16,Manual,192450,diesel,150,40.1,2,White,4
BMW102423,4 Series,2020,42016.71,Manual,65647,Diesel,125,17,3.5,Green,4
BMW102424,4 Series,2022,47345.25,Manual,10884,Diesel,30,33.5,3.5,Green,4
BMW102425,X2,2022,43276.62,Semi-Auto,32461,Petrol,125,33.2,3.5,Silver,4
BMW102426,1 Series,2015,26174.24,Automatic,115067,Diesel,0,39.2,2,Silver,4
BMW102427,M3,2019,55690.5,Semi-Auto,57797,Diesel,150,,1.6,Red,4
BMW102428,X5,2015,50039.41,Automatic,107786,Petrol,20,45.8,2.5,Black,3
BMW102429,2 Series,2015,33171.99,Manual,112858,Diesel,125,30.2,4.4,Silver,5
BMW102430,i3,2017,38238.69,Automatic,95613,Electric,205,38.7,2,Red,4
BMW102431,5 Series,2007,12296.59,Manual,203222,Petrol,205,,3,Silver,4
BMW102432,X5,2019,58733.06,Semi-Auto,57702,Petrol,125,58.5,2,Silver,4
BMW102433,3 Series,2005,8669.23,Semi-Auto,213223,Diesel,30,47.6,2,Black,4
BMW102434, 7 Series ,2009,28784.56,Semi-Auto,177759,Diesel,,26.1,2,Grey,4
BMW102435,X6,2005,10629.93,Automatic,220689,DIESEL,145,35.1,1.6,Green,4
BMW102436,1 Series,2011,24032.89,Automatic,156478,Petrol,205,29.7,3,Red,4
BMW102437,X2,2011,23848.7,Automatic,155966,Petrol,150,32.6,2,Green,5
BMW102438,X1,2006,5374.59,Automatic,209354,Hybrid,145,35.9,3,Grey,2
BMW102439,X3,2018,32208.28,Manual,83090,Hybrid,150,46.4,1.5,Black,4
BMW102440,4 Series,2016,30182.87,Semi-Auto,100258,Petrol,150,35.6,2.5,Blue,5
BMW102441,X5,2015,49147.17,Semi-Auto,96115,Petrol,125,31.1,3,White,4
BMW102442,3 Series,2018,33921.05,Semi-Auto,72664,Petrol,235,25.7,1.6,Black,4
BMW102443,4 Series,2013,16798.75,Semi-Auto,123349,Petrol,145,37.4,2,White,4
BMW102444,3 Series,2014,18604.38,Semi-Auto,124240,Diesel,150,41.6,1.6,Blue,5
BMW102445,5 Series,2012,17157.79,Automatic,134550,Diesel,145,23.7,1.5,Grey,4
BMW102446,2 Series,2017,30085.08,Semi-Auto,82753,Petrol,125,18.7,3.5,Green,4
BMW102447,2 Series,2022,38161.87,Manual,23697,Diesel,30,48.5,3,,5
BMW102448,1 Series,2008,17579.62,Semi-Auto,198326,Petrol,125,50.7,3,Grey,4
BMW102449,X1,2015,30004.01,Automatic,112940,Diesel,125,29.2,2.5,Black,4
BMW102450,5 Series,2021,38552.93,Semi-Auto,43127,Petrol,125,37.3,1.5,Silver,4
BMW102451, X1 ,2019,40705.24,Automatic,67908,Petrol,150,16.5,4.4,Silver,4
BMW102452,5 Series,2012,31005.24,Semi-Auto,123783,Petrol,125,,3,Black,3
BMW102453,7 Series,2012,31744.21,Semi-Auto,141084,Diesel,125,44.9,1.5,Red,3
BMW102454,X3,2018,36599.98,MANUAL,73200,Diesel,125,43.6,3.5,Red,4
BMW102455,X1,2022,39752.84,Automatic,12754,Petrol,20,43.6,2.5,Blue,4
BMW102456,X1,2018,38326.31,Manual,76392,Hybrid,125,45,4.4,White,4
BMW102457,X4,2010,21072.62,SEMI-AUTO,169742,Petrol,0,30.5,3,Black,5
BMW102458,M3,2008,33995.3,Automatic,202268,Petrol,30,27.6,4.4,Blue,4
BMW102459,1 Series,2015,20439.33,Automatic,96924,Diesel,145,28.8,1.5,Silver,4
BMW102460,M2,2005,16868.68,Semi-Auto,220189,Petrol,145,24.5,2,Red,3
BMW102461,X1,2014,27158.65,Automatic,119419,Diesel,125,42.1,3,Black,4
BMW102462,X5,2008,23842.84,semi-auto,192651,Diesel,125,53.9,1.6,Green,4
BMW102463,3 Series,2017,33257.46,Semi-Auto,66760,Petrol,145,37.3,3.5,Blue,4
BMW102464,3 Series,2011,15365.52,Automatic,138578,Petrol,30,44.3,2,Blue,3
BMW102465,i3,2023,39969.48,Automatic,12036,Diesel,125,37.1,1.6,,4
BMW102466,2 Series,2020,,Semi-Auto,34475,Hybrid,205,37.4,2,Red,4
BMW102467,i8,2010,31808.64,Semi-Auto,169549,Diesel,150,37,2.5,Green,4
BMW102468,X2,2021,40832.07,Automatic,52665,  Petrol  ,145,32.5,2.5,Grey,5
BMW102469,2 Series,2021,31886.08,Semi-Auto,42214,Diesel,145,38.4,2,Grey,4
BMW102470,4 Series,2013,20197.05,Automatic,123023,Petrol,0,27.9,3.5,Red,5
BMW102471,3 Series,2005,11018.15,Automatic,228748,Electric,205,34.1,1.5,Green,5
BMW102472,3 Series,2016,26442.36,Manual,,Diesel,125,33.7,1.5,Red,3
BMW102473,X3,2022,45139.11,Automatic,20703,Diesel,,43,3,Grey,4
BMW102474,5 Series,2009,14248.81,Semi-Auto,177092,Diesel,145,42.8,2.5,Blue,4
BMW102475,7 Series,2015,46665.3,Automatic,95409,Diesel,30,33.6,3,White,3
BMW102476,X3,2005,5605.74,Automatic,224706,Diesel,145,19.7,2.5,Grey,4
BMW102477,1 Series,2008,8298.85,Automatic,194626,Petrol,0,35.5,2,Green,4
BMW102478,1 Series,2013,24466.43,Manual,123403,Petrol,205,39.8,2.5,Black,5
BMW102479,M4,2017,54993.51,Manual,,Diesel,20,32.1,2.5,Blue,2
BMW102480,2 Series,2009,12426.18,Automatic,165476,Diesel,125,22.4,2,White,4
BMW102481,3 Series,2020,35207.01,Automatic,59995,Diesel,150,27.9,3,Silver,5
BMW102482,i8,2005,16183.4,Automatic,246432,Diesel,125,27.2,3,Blue,4
BMW102483,X1,2014,26637.5,Semi-Auto,120792,diesel,,39.1,2.5,White,5
BMW102484,8 Series,2018,48408.31,Automatic,68945,Petrol,150,36.8,2,Silver,5
BMW102485,M2,2016,47456.33,Semi-Auto,93808,Diesel,145,29.9,3,White,5
BMW102486,4 Series,2015,31007.38,Automatic,115143,Petrol,150,39.3,3.5,Silver,4
BMW102487,3 Series,2016,27151.47,Automatic,93873,Petrol,,34.3,2,Black,4
BMW102488,M3,2015,55871.23,Automatic,107689,Diesel,145,20.7,4.4,,5
BMW102489,X1,2010,17076.43,Automatic,168791,Petrol,125,24.9,2,Green,3
BMW102490,7 Series,2006,14291.19,Manual,225573,Petrol,145,28.7,2,White,4
BMW102491,3 Series,2010,15305.92,Automatic,172710,Diesel,205,42.7,2.5,,3
BMW102492, 2 Series ,2008,17573.55,Manual,179581,Diesel,125,23.3,3.5,White,5
BMW102493,1 Series,2022,42694.13,Automatic,22599,Diesel,205,42.1,2,Silver,5
BMW102494, 7 Series ,2015,52423.83,Manual,106544,Diesel,145,26,3,Blue,4
BMW102495,1 Series,2019,36167.23,Semi-Auto,73635,Diesel,205,25.3,3,White,5
BMW102496,5 Series,2014,27523.01,Semi-Auto,110657,Petrol,150,34.2,2.5,,4
BMW102497,X2,2017,26567.89,Semi-Auto,86525,Diesel,125,31.4,2,White,5
BMW102498,4 Series,2018,35162.64,Manual,54244,Petrol,20,45,2,Blue,5
BMW102499,3 Series,2018,34153.12,Manual,67635,Petrol,0,27.3,3,Green,4
BMW102500,X3,2016,25852.23,Manual,107233,Petrol,20,30.7,2,Grey,3
BMW102501,8 Series,2014,38259.87,Semi-Auto,127825,Diesel,205,45,2.5,,4
BMW102502,X5,2015,46866.45,AUTOMATIC,117924,Diesel,145,30.9,2.5,Green,2
BMW102503,2 Series,2017,28717.91,Automatic,116206,Hybrid,0,26.6,2,White,4
BMW102504,7 Series,2005,12134.68,Semi-Auto,220530,Petrol,150,32,2,Green,4
BMW102505,2 Series,2020,35922.56,Semi-Auto,53785,Petrol,235,50.6,2,Black,5
BMW102506,6 Series,2006,11193.62,Manual,224998,Diesel,145,27.2,3.5,Blue,4
BMW102507,1 Series,2011,20829.63,Semi-Auto,160516,Electric,235,38.2,1.6,Green,4
BMW102508,6 Series,2012,17298.09,Semi-Auto,161147,Petrol,30,48.4,2,Silver,4
BMW102509,3 Series,2021,34792.38,Semi-Auto,30156,Petrol,150,51.6,1.6,Black,4
BMW102510,Z4,2008,12934.79,Manual,202819,Petrol,150,54.2,2,Grey,4
BMW102511,3 Series,2022,36312.51,Automatic,20659,Diesel,145,37.6,1.6,White,2
BMW102512,1 Series,2010,20977.81,Automatic,165693,Diesel,125,28.8,3.5,Grey,4
BMW102513,3 Series,2011,15517.3,  Manual  ,163172,Diesel,205,38.5,1.5,Red,4
BMW102514,8 Series,2006,20701.7,Automatic,213135,Diesel,0,15,2.5,Blue,3
BMW102515,5 Series,2019,37567.85,Semi-Auto,55470,Diesel,205,30.9,3.5,Silver,5
BMW102516,X1,2010,17176.04,Semi-Auto,173200,Diesel,20,36.2,3,,5
BMW102517,7 Series,2006,14927.51,Semi-Auto,225185,Hybrid,145,28.6,2,Black,5
BMW102518,X1,2018,32780.08,Automatic,59704,Petrol,125,36.9,,Grey,5
BMW102519,X1,2007,16393.88,Manual,210494,Petrol,235,26,4.4,White,5
BMW102520,X3,2019,31384.72,Automatic,73286,Petrol,150,51.6,1.6,Silver,4
BMW102521,5 Series,2009,16997.23,Automatic,182929,Diesel,125,39.8,3,Red,4
BMW102522,X5,2013,35320.85,Manual,140619,Diesel,,40,1.6,,4
BMW102523,1 Series,2021,39673.04,Automatic,29427,Petrol,150,29.8,2.5,Silver,4
BMW102524,6 Series,2011,11407.69,Manual,155988,Diesel,30,43.9,1.5,Blue,5
BMW102525,1 Series,2013,20707.33,Manual,130557,Petrol,125,30.5,2,Blue,4
BMW102526,X3,2013,26810.56,Manual,135624,Diesel,125,28.2,1.6,Grey,4
BMW102527,5 Series,2019,41398.57,Automatic,71519,Diesel,0,22.3,4.4,Blue,5
BMW102528,i3,2022,36240.15,Automatic,24792,Petrol,125,24.3,1.5,Blue,5
BMW102529,i3,2015,20648.26,Automatic,99989,PETROL,145,52.8,2,Blue,5
BMW102530,4 Series,2014,26911.6,AUTOMATIC,123720,Diesel,125,28.2,4.4,Green,2
BMW102531,X5,2011,26403.8,Automatic,148514,Petrol,125,36.7,1.6,Black,5
BMW102532,X1,2015,23592.58,Automatic,113609,Diesel,20,29.8,1.5,Red,4
BMW102533,1 Series,2007,10055.58,Manual,192102,Electric,,43.8,1.5,White,5
BMW102534,M5,2010,36984.91,Manual,175057,Petrol,20,28.5,3.5,Blue,3
BMW102535,X5,2016,51107,Semi-Auto,92604,Hybrid,20,,2.5,Green,4
BMW102536,1 Series,2009,14992.27,Semi-Auto,171678,Diesel,20,25.2,1.5,Silver,3
BMW102537,5 Series,2008,18087.88,Automatic,184227,Hybrid,150,51.8,3.5,Black,2
BMW102538,X1,2017,39219.79,Semi-Auto,87722,Petrol,145,,4.4,Grey,5
BMW102539, X1 ,2021,38909.23,Manual,52762,Petrol,125,27.3,3,Grey,3
BMW102540,1 Series,2018,40217.78,Semi-Auto,74934,Petrol,235,29.7,3,Silver,5
BMW102541,X5,2014,45527.43,Manual,137058,Diesel,145,31.7,3,Silver,3
BMW102542,X3,2021,42449.81,Manual,39191,Diesel,,39.8,3.5,White,3
BMW102543, 7 Series ,2020,53246.64,Manual,55761,Diesel,125,28.1,1.5,Green,5
BMW102544,X1,2008,12458.21,Automatic,202578,Hybrid,0,45.2,2,White,4
BMW102545,7 Series,2009,19027.94,Semi-Auto,180273,Petrol,150,37.3,2,Blue,4
BMW102546,3 Series,2009,23193.58,Automatic,175805,Electric,205,27.1,3.5,Silver,2
BMW102547,3 Series,2013,19771.3,Automatic,142777,Petrol,30,43.3,2,Silver,5
BMW102548,8 Series,2022,61279.02,Automatic,27236,Diesel,,45.8,2,White,4
BMW102549,1 Series,2013,18044.15,Automatic,116848,Diesel,125,59.3,2,Grey,4
BMW102550,X1,2008,15245.15,Manual,190181,Diesel,150,40.1,3,Black,4
BMW102551,X1,2022,44753.09,Automatic,12311,Petrol,0,29.1,3.5,Grey,3
BMW102552,5 Series,2011,23720.12,Manual,160879,Petrol,205,15,4.4,Red,4
BMW102553,i3,2006,8808.28,Semi-Auto,207502,Diesel,235,29.7,2,Green,3
BMW102554,1 Series,2020,35218.62,Automatic,54320,Petrol,125,42.4,2.5,White,5
BMW102555,4 Series,2005,16253.53,Semi-Auto,227727,Diesel,125,25.8,4.4,,5
BMW102556,1 Series,2020,39425.64,Automatic,54025,Petrol,125,32.3,3,Grey,5
BMW102557,X2,2005,4946.45,Manual,226319,Diesel,145,38.2,,Grey,4
BMW102558, 3 Series ,2013,14758.12,Automatic,141027,Diesel,150,42.7,1.5,,5
BMW102559,1 Series,2005,4119.21,Automatic,233830,Petrol,205,45,2,White,2
BMW102560,1 Series,2015,25946.28,Automatic,111750,Petrol,30,23.5,2,Green,5
BMW102561,X3,2023,41481.49,Manual,19227,Diesel,205,29.1,2,White,4
BMW102562,X3,2006,7893.96,automatic,213488,Electric,125,48.1,1.5,Blue,5
BMW102563,3 Series,2011,17798.68,Automatic,142541,Petrol,205,47.5,2,Black,4
BMW102564,3 Series,2021,38125.33,Semi-Auto,36285,Diesel,145,22.1,2.5,Green,5
BMW102565,2 Series,2014,31195.25,Automatic,116428,Electric,30,36.4,3,White,4
BMW102566,3 Series,2005,14109.05,Automatic,222841,petrol,145,22.4,4.4,Black,4
BMW102567,5 Series,2006,2820.3,Automatic,208627,Petrol,20,25,2,Grey,5
BMW102568,5 Series,2017,31710.6,Automatic,86141,Diesel,145,26.1,3.5,Grey,2
BMW102569,5 Series,2008,6560.26,Manual,186966,Diesel,150,31,1.5,Green,5
BMW102570,4 Series,2012,20608.75,Automatic,133402,Diesel,,40.1,1.5,Black,4
BMW102571,3 Series,2016,30585.05,Automatic,106298,Petrol,150,25,2.5,Silver,4
BMW102572,1 Series,2016,30478.22,Manual,97516,Diesel,20,27.3,3,,5
BMW102573,5 Series,2018,43216.99,Manual,62375,Diesel,205,41.8,4.4,Green,3
BMW102574,X5,2011,55116.27,Automatic,174743,Electric,0,31.3,,Black,2
BMW102575,X7,2014,53242.81,Manual,118146,Diesel,30,21.5,4.4,Red,4
BMW102576,3 Series,2011,20152.1,Semi-Auto,163511,Diesel,20,44.7,2.5,Red,4
BMW102577,8 Series,2012,36176.08,Manual,147657,Diesel,205,31,3.5,Blue,5
BMW102578,i3,2007,11296.69,Automatic,200363,Hybrid,150,38.1,3,Grey,5
BMW102579,7 Series,2014,36850.48,Automatic,111205,Diesel,145,39.5,2.5,,5
BMW102580,X3,2008,6473.18,Automatic,193857,Petrol,125,41.4,2,,4
BMW102581, 1 Series ,2008,6564.71,Semi-Auto,182487,Diesel,,48,2,Silver,4
BMW102582,X1,2019,35202.7,Automatic,63600,Diesel,125,28.7,3.5,Black,4
BMW102583,X1,2019,34037.35,Automatic,66926,Petrol,145,36.2,2,Grey,5
BMW102584,X3,2005,14164.69,Automatic,237712,Petrol,150,19.1,4.4,Blue,4
BMW102585,1 Series,2006,11103.18,Manual,217539,Diesel,150,47.7,2.5,,3
BMW102586,X4,2023,37436.01,Semi-Auto,14019,PETROL,205,31.3,2,,5
BMW102587,1 Series,2005,9310.58,Automatic,225281,Diesel,205,31.6,3.5,Red,3
BMW102588,X1,2018,31275.94,Manual,61244,Diesel,150,32.5,3,White,3
BMW102589,X3,2009,13763.57,Automatic,165302,Diesel,20,30,2.5,Red,4
BMW102590,M3,2010,28316.26,Manual,167925,Diesel,145,48,1.6,Black,5
BMW102591,3 Series,2010,12553.63,Automatic,165335,Petrol,30,40.4,1.6,Red,4
BMW102592,8 Series,2012,40653.46,Semi-Auto,133793,Diesel,145,28.4,2.5,Silver,5
BMW102593,M3,2015,40359.53,Automatic,103339,Diesel,125,47,2,Blue,2
BMW102594,X2,2013,23400.68,Automatic,142196,Petrol,150,39.5,2.5,Green,2
BMW102595,4 Series,2009,6839.97,Semi-Auto,187716,Petrol,125,46.1,1.6,Black,3
BMW102596,X5,2014,35732.79,Manual,122399,Petrol,125,34.3,1.5,White,5
BMW102597,1 Series,2006,9602.94,Manual,211694,Diesel,235,27.3,3.5,Silver,5
BMW102598,4 Series,2015,26347.07,  Manual  ,117567,Petrol,30,49.9,3.5,Red,3
BMW102599,3 Series,2012,19235.35,MANUAL,158466,Petrol,150,33.6,2.5,Black,4
BMW102600,X3,2021,39356.64,Automatic,44870,Petrol,,29.1,2.5,Blue,3
BMW102601,7 Series,2022,65300.61,Semi-Auto,27028,Diesel,125,22.4,2.5,Blue,5
BMW102602,5 Series,2008,9035.8,Automatic,198219,Hybrid,145,36.4,2,Red,4
BMW102603,1 Series,2018,25106.24,Manual,62535,Petrol,20,39,2,,5
BMW102604,3 Series,2016,31706.33,Manual,112977,Petrol,150,40.5,3.5,White,4
BMW102605,X1,2008,11472.97,Manual,183840,Diesel,125,46.4,2,Grey,3
BMW102606,X1,2010,19310.73,Automatic,173127,Diesel,235,32,3.5,White,5
BMW102607,X1,2011,21297.96,automatic,164879,Petrol,145,29.9,2.5,Black,4
BMW102608,3 Series,2005,7227.6,Automatic,238032,Diesel,150,33.3,3.5,White,3
BMW102609,X3,2018,33457.48,Manual,51108,Diesel,30,25.7,3,White,5
BMW102610,6 Series,2009,12208.94,Automatic,180807,Diesel,125,51.9,2,Grey,4
BMW102611,3 Series,2014,21672.45,Semi-Auto,130943,Diesel,30,43,2.5,Red,5
BMW102612,4 Series,2011,14248.89,Automatic,157450,Petrol,125,44.4,2,Red,5
BMW102613, 3 Series ,2010,17364.52,Semi-Auto,159111,Hybrid,20,33.3,3.5,Red,4
BMW102614,7 Series,2011,30576.78,Automatic,152078,Petrol,145,49,2,Grey,3
BMW102615,5 Series,2014,22562.71,manual,117011,Diesel,125,45.7,1.6,Silver,4
BMW102616,1 Series,2012,20322.38,Automatic,148444,Petrol,150,42.3,3,,5
BMW102617,X1,2021,37175.95,Automatic,30318,Diesel,125,55.9,2,Red,3
BMW102618,3 Series,2013,24752.99,Automatic,124399,diesel,125,34.8,2.5,Green,5
BMW102619,4 Series,2022,39162.7,Manual,35641,Diesel,205,38.3,2,Silver,4
BMW102620,5 Series,2022,39456.52,Semi-Auto,26039,Petrol,125,37.2,2.5,Black,4
BMW102621,3 Series,2013,27060.8,Automatic,124567,Petrol,125,40.9,3.5,Grey,5
BMW102622, M5 ,2009,34058.45,Automatic,175296,Hybrid,,21.8,3.5,White,4
BMW102623,7 Series,2011,33103.62,Semi-Auto,168581,Diesel,150,61.8,2,,4
BMW102624,X3,2011,13988.64,Manual,149588,Diesel,20,35.2,1.6,Red,4
BMW102625,7 Series,2009,25668.32,Semi-Auto,176834,Petrol,205,46.7,1.5,Grey,4
BMW102626,5 Series,2009,14352,  Automatic  ,174659,Diesel,30,25.4,2.5,Green,5
BMW102627,1 Series,2012,24473.48,Automatic,131043,Hybrid,145,33.4,3,Grey,5
BMW102628,M3,2020,55337.88,Manual,54759,Diesel,125,33.6,2,Green,4
